NGEL_ID,STATION,CITY,COUNTRY,LAT,LON,YEAR,SEARCH RADIUS,TAU_NEAREST PIXEL,TAU3_PIX,TAU3_MEAN,TAU3_MEDIAN,TAU3_STD
NGEL_OAPM_00197,Central-School,Lucknow,IN,26.85272778,80.99632778,1998,4.6,80.0,9,79.556,80.0,1.641
NGEL_OAPM_00198,Jackson-Road,Sarasota-Bradenton-Venice,US,27.0892,-82.3625,1998,4.5,20.0,9,18.778,19.0,1.227
NGEL_OAPM_00199,Stuart,MARTIN,US,27.172459,-80.240692,1998,2.7,18.0,9,17.778,18.0,2.043
NGEL_OAPM_00200,Sanjay-Palace,Agra,IN,27.19865833,78.00598056,1998,6.9,89.0,9,88.778,89.0,1.315
NGEL_OAPM_00201,Bee-Ridge,Sarasota-Bradenton-Venice,US,27.2906,-82.5072,1998,6.2,17.0,6,18.667,18.5,1.491
NGEL_OAPM_00202,Laredo-C313,Laredo,US,27.5994,-99.5333,1998,5.7,18.0,9,17.889,18.0,0.567
NGEL_OAPM_00203,US-Diplomatic-Post:-Phora-Durbar-Kathmandu,Kathmandu,NP,27.712463,85.315704,1998,5.4,33.0,9,30.556,32.0,5.014
NGEL_OAPM_00204,US-Diplomatic-Post:-Embassy-Kathmandu,Kathmandu,NP,27.738703,85.336205,1998,1.8,33.0,9,30.556,32.0,5.014
NGEL_OAPM_00205,APOLLO-BEACH,HILLSBOROUGH,US,27.779712,-82.419835,1998,4.4,25.0,8,22.875,23.5,2.571
NGEL_OAPM_00206,Azalea,Tampa-St.-Petersburg-Clearwater,US,27.7858,-82.74,1998,4.1,21.0,7,20.571,21.0,3.245
NGEL_OAPM_00207,GANDY,Tampa-St.-Petersburg-Clearwater,US,27.8928,-82.5383,1998,4.9,25.0,8,23.875,24.5,2.421
NGEL_OAPM_00208,SYDNEY,Tampa-St.-Petersburg-Clearwater,US,27.9659,-82.230617,1998,2.6,24.0,9,24.222,24.0,1.133
NGEL_OAPM_00209,Fl.-Baptist-Children,Lakeland,US,28.0294,-81.9719,1998,3.1,25.0,9,24.0,24.0,0.471
NGEL_OAPM_00210,Melbourne,Palm-Bay-Melbourne-Titusville,US,28.0542,-80.6283,1998,2.2,18.0,9,17.667,19.0,2.0
NGEL_OAPM_00211,John-A.-Chesnut-Sr.,Tampa-St.-Petersburg-Clearwater,US,28.0903,-82.7008,1998,6.6,28.0,9,23.111,23.0,3.414
NGEL_OAPM_00212,Sector16A-Faridabad,Faridabad,IN,28.41012222,77.313775,1998,5.7,90.0,9,89.556,90.0,3.435
NGEL_OAPM_00213,Vikas-Sadan-Gurgaon---HSPCB,Gurgaon,IN,28.4501285,77.0263051,1998,2.3,77.0,9,77.778,78.0,3.521
NGEL_OAPM_00214,NSIT-Dwarka,Delhi,IN,28.591,77.05,1998,4.6,81.0,9,80.778,81.0,3.489
NGEL_OAPM_00215,Winter-Park,Orlando-Kissimmee,US,28.5997,-81.3628,1998,5.7,23.0,9,23.333,23.0,0.471
NGEL_OAPM_00216,Income-Tax-Office,Delhi,IN,28.6235,77.2494,1998,2.9,91.0,9,90.556,91.0,3.562
NGEL_OAPM_00217,US-Diplomatic-Post:-New-Delhi,Delhi,IN,28.63576,77.22445,1998,3.0,91.0,9,90.556,91.0,3.562
NGEL_OAPM_00218,Shadipur,Delhi,IN,28.6517,77.1581,1998,0.8,87.0,9,87.111,87.0,3.755
NGEL_OAPM_00219,IHBAS,Delhi,IN,28.6821,77.305,1998,5.7,94.0,9,93.222,94.0,1.872
NGEL_OAPM_00220,Eagle-Pass-C319,Eagle-Pass,US,28.704607,-100.451155,1998,5.0,23.0,9,23.0,23.0,1.155
NGEL_OAPM_00221,Delhi-Technological-University,Delhi,IN,28.744,77.12,1998,3.0,90.0,9,89.556,90.0,3.166
NGEL_OAPM_00222,Crystal-River-Preser,Homosassa-Springs,US,28.958372,-82.643094,1998,1.1,25.0,9,25.0,25.0,1.054
NGEL_OAPM_00223,YMCA---Marion-County,Ocala,US,29.170799,-82.1008,1998,5.3,24.0,9,23.778,24.0,0.416
NGEL_OAPM_00224,Blind-Services;-1185,Deltona-Daytona-Beach-Ormond-Beach,US,29.2069,-81.0531,1998,4.8,23.0,8,22.125,22.5,2.571
NGEL_OAPM_00225,Calaveras-Lake-C59,San-Antonio,US,29.275299,-98.311699,1998,4.7,18.0,9,18.222,18.0,0.629
NGEL_OAPM_00226,US-Diplomatic-Post:-Kuwait-City,Kuwait-City,KW,29.292316,48.04768,1998,4.7,71.0,9,64.556,63.0,5.23
NGEL_OAPM_00227,San-Antonio-Palo-Alt,San-Antonio,US,29.332803,-98.551396,1998,1.9,20.0,9,19.0,19.0,0.816
NGEL_OAPM_00228,Heritage-Middle-Scho,San-Antonio,US,29.35291,-98.332838,1998,1.7,18.0,9,18.333,18.0,0.816
NGEL_OAPM_00229,San-Antonio-Old-Hwy9,San-Antonio,US,29.423933,-98.580505,1998,4.1,20.0,9,18.889,19.0,0.994
NGEL_OAPM_00230,San-Antonio-Northwes,San-Antonio,US,29.514999,-98.620003,1998,4.9,18.0,9,17.444,17.0,1.343
NGEL_OAPM_00231,Selma-C301,San-Antonio,US,29.5875,-98.3122,1998,5.5,18.0,9,18.889,19.0,0.567
NGEL_OAPM_00232,Thibodaux,Houma-Bayou-Cane-Thibodaux,US,29.7639,-90.7653,1998,2.1,19.0,9,19.778,20.0,0.786
NGEL_OAPM_00233,Fayette-C601,FAYETTE,US,29.962474,-96.745875,1998,1.4,21.0,9,21.0,21.0,0.816
NGEL_OAPM_00234,City-Park,New-Orleans-Metairie-Kenner,US,29.9933,-90.1014,1998,6.7,16.0,9,17.778,18.0,2.25
NGEL_OAPM_00235,Kenner,New-Orleans-Metairie-Kenner,US,30.0411,-90.2728,1998,2.4,18.0,6,19.167,19.0,2.734
NGEL_OAPM_00236,St.-Andrews-Park,Panama-City-Lynn-Haven,US,30.128901,-85.738098,1998,2.6,19.0,7,20.0,20.0,1.309
NGEL_OAPM_00237,Mandarin,Jacksonville,US,30.1358,-81.6339,1998,2.2,24.0,9,25.333,26.0,1.491
NGEL_OAPM_00238,Lake-City,Lake-City,US,30.1783,-82.6192,1998,4.3,24.0,9,23.444,23.0,0.497
NGEL_OAPM_00239,Lafayette,Lafayette,US,30.2258,-92.042801,1998,2.8,22.0,9,21.444,22.0,0.685
NGEL_OAPM_00240,Mayo-Clinic,Jacksonville,US,30.2603,-81.4533,1998,1.2,27.0,9,25.667,26.0,2.309
NGEL_OAPM_00241,Westlake,Lake-Charles,US,30.2625,-93.285,1998,3.6,24.0,9,22.444,23.0,0.956
NGEL_OAPM_00242,Pepsi-Place,Jacksonville,US,30.262808,-81.606834,1998,4.4,23.0,9,25.333,26.0,1.247
NGEL_OAPM_00243,French-Settlement,Baton-Rouge,US,30.315,-90.8114,1998,5.4,21.0,9,21.0,21.0,0.667
NGEL_OAPM_00244,Conroe-Relocated-C78,Houston-Sugar-Land-Baytown,US,30.3503,-95.425,1998,2.4,23.0,9,22.222,22.0,1.133
NGEL_OAPM_00245,Austin-Northwest-C3,Austin-Round-Rock,US,30.3542,-97.760002,1998,1.1,20.0,9,19.778,20.0,1.227
NGEL_OAPM_00246,GPORT-YC,Gulfport-Biloxi,US,30.39,-89.0497,1998,4.4,21.0,9,19.222,19.0,2.299
NGEL_OAPM_00247,White-Springs,HAMILTON,US,30.4264,-82.7947,1998,5.0,26.0,9,24.778,25.0,1.397
NGEL_OAPM_00248,Madisonville,New-Orleans-Metairie-Kenner,US,30.4293,-90.1997,1998,5.3,21.0,9,20.444,20.0,0.831
NGEL_OAPM_00249,Tallahassee-Communit,Tallahassee,US,30.4397,-84.3483,1998,1.2,24.0,9,22.889,23.0,1.1
NGEL_OAPM_00250,Capitol,Baton-Rouge,US,30.4622,-91.1769,1998,2.9,23.0,9,22.667,23.0,1.054
NGEL_OAPM_00251,Sheffield-Elementary,Jacksonville,US,30.4758,-81.5869,1998,4.6,26.0,9,25.667,26.0,1.247
NGEL_OAPM_00252,Audubon-C38,Austin-Round-Rock,US,30.483168,-97.8723,1998,4.3,18.0,9,19.444,20.0,0.956
NGEL_OAPM_00253,Yulee,Jacksonville,US,30.62673,-81.53597,1998,2.9,27.0,9,25.222,25.0,1.315
NGEL_OAPM_00254,Chengdu,Chengdu,CN,30.63,104.07,1998,2.9,65.0,9,61.667,62.0,2.828
NGEL_OAPM_00255,Sector-6-Panchkula---HSPCB,Panchkula,IN,30.7057778,76.8531805555555,1998,4.9,52.0,9,50.889,52.0,5.13
NGEL_OAPM_00256,CHICK.,Mobile,US,30.7697,-88.0875,1998,4.2,21.0,9,20.0,20.0,0.943
NGEL_OAPM_00257,Bonifay,HOLMES,US,30.8475,-85.6044,1998,4.4,24.0,9,23.556,24.0,0.685
NGEL_OAPM_00258,Valdosta,Valdosta,US,30.8486,-83.2933,1998,4.1,27.0,9,26.111,26.0,0.737
NGEL_OAPM_00259,Shanghai,Shanghai,CN,31.21,121.44,1998,4.5,52.0,9,52.0,52.0,1.333
NGEL_OAPM_00260,Hattiesburg,Hattiesburg,US,31.322779,-89.287498,1998,4.7,19.0,9,18.444,18.0,0.497
NGEL_OAPM_00261,Nogales-Post-Office,Nogales,US,31.337204,-110.936722,1998,1.9,7.0,9,6.667,7.0,0.471
NGEL_OAPM_00262,Douglas-Red-Cross,Sierra-Vista-Douglas,US,31.3492,-109.539683,1998,1.0,7.0,9,6.222,6.0,0.416
NGEL_OAPM_00263,Waco-C1037,Waco,US,31.6531,-97.0706,1998,2.0,21.0,9,20.222,20.0,1.133
NGEL_OAPM_00264,Socorro-Hueco-C49,El-Paso,US,31.66752,-106.28774,1998,4.1,9.0,9,9.222,9.0,1.315
NGEL_OAPM_00265,Ascarate-Park-Southe,El-Paso,US,31.7467,-106.402802,1998,4.5,12.0,9,10.444,10.0,1.066
NGEL_OAPM_00266,El-Paso-UTEP-C12,El-Paso,US,31.768056,-106.501111,1998,5.0,9.0,9,9.778,10.0,1.133
NGEL_OAPM_00267,Odessa-Gonzales-C101,Odessa,US,31.870253,-102.334756,1998,2.7,11.0,9,11.222,11.0,0.416
NGEL_OAPM_00268,Green-Valley,Tucson,US,31.8794,-110.9964,1998,5.5,8.0,9,8.0,8.0,0.471
NGEL_OAPM_00269,Anthony,Las-Cruces,US,32.0036,-106.5992,1998,6.9,8.0,9,7.889,8.0,0.737
NGEL_OAPM_00270,Corsicana-C1051,Corsicana,US,32.0319,-96.3992,1998,5.1,21.0,9,20.0,20.0,0.667
NGEL_OAPM_00271,Savannah-L&A,Savannah,US,32.0903,-81.1306,1998,4.8,25.0,9,24.889,25.0,0.994
NGEL_OAPM_00272,Rose-Elementary,Tucson,US,32.1731,-110.9797,1998,3.8,11.0,9,9.889,10.0,1.197
NGEL_OAPM_00273,Geronimo,Tucson,US,32.25,-110.9667,1998,1.6,12.0,9,10.444,11.0,0.956
NGEL_OAPM_00274,Children's-Park-Site,Tucson,US,32.2953,-110.9822,1998,5.9,12.0,9,10.444,11.0,0.956
NGEL_OAPM_00275,Hinds-CC,Jackson,US,32.346905,-90.225928,1998,2.3,21.0,9,20.667,21.0,0.471
NGEL_OAPM_00276,Ward,SUMTER,US,32.36253,-88.27792,1998,3.0,20.0,9,20.111,20.0,0.314
NGEL_OAPM_00277,Coachline,Tucson,US,32.3806,-111.1272,1998,4.0,9.0,9,9.667,10.0,0.667
NGEL_OAPM_00278,MONTG,Montgomery,US,32.4069,-86.2564,1998,4.8,25.0,9,24.222,24.0,0.629
NGEL_OAPM_00279,Midlothian-OFW-C52,Dallas-Fort-Worth-Arlington,US,32.482081,-97.026922,1998,4.2,19.0,9,18.889,19.0,0.737
NGEL_OAPM_00280,Columbus-Airport,Columbus,US,32.5214,-84.9436,1998,3.2,25.0,9,24.667,25.0,0.667
NGEL_OAPM_00281,Shreveport-Airport,Shreveport-Bossier-City,US,32.5364,-93.7492,1998,1.5,20.0,9,18.778,19.0,0.786
NGEL_OAPM_00282,Kaufman-C71,Dallas-Fort-Worth-Arlington,US,32.565,-96.3175,1998,3.5,20.0,9,20.0,20.0,0.471
NGEL_OAPM_00283,Otay-Mesa---Donovan,San-Diego-Carlsbad-San-Marcos,US,32.579361,-116.929486,1998,3.8,15.0,9,13.556,14.0,2.713
NGEL_OAPM_00284,Warner-Robins,Warner-Robins,US,32.6056,-83.5979,1998,6.7,28.0,9,26.556,26.0,0.685
NGEL_OAPM_00285,Arlington-Municipal,Dallas-Fort-Worth-Arlington,US,32.6558,-97.0886,1998,3.7,20.0,9,19.333,19.0,0.667
NGEL_OAPM_00286,Karnack-C85,Marshall,US,32.6706,-94.1681,1998,2.8,18.0,9,18.111,18.0,0.314
NGEL_OAPM_00287,Calexico---Ethel-Str,El-Centro,US,32.676102,-115.483299,1998,4.3,10.0,9,8.222,8.0,0.916
NGEL_OAPM_00288,Yuma-Supersite,Yuma,US,32.690277,-114.614441,1998,5.6,10.0,9,9.111,9.0,0.737
NGEL_OAPM_00289,Haws-Athletic-Center,Dallas-Fort-Worth-Arlington,US,32.7592,-97.3414,1998,1.3,20.0,9,19.222,19.0,0.629
NGEL_OAPM_00290,El-Cajon---Lexington,San-Diego-Carlsbad-San-Marcos,US,32.789561,-116.944222,1998,4.4,15.0,9,13.444,14.0,2.91
NGEL_OAPM_00291,Charleston-Public-Wo,Charleston-North-Charleston,US,32.791,-79.959,1998,4.6,24.0,9,22.333,24.0,2.582
NGEL_OAPM_00292,Macon-Forestry,Macon,US,32.8031,-83.5447,1998,5.2,26.0,9,25.556,26.0,1.257
NGEL_OAPM_00293,Alpine,San-Diego-Carlsbad-San-Marcos,US,32.842297,-116.768326,1998,1.9,9.0,9,9.444,9.0,0.956
NGEL_OAPM_00294,Cape-Romain,Charleston-North-Charleston,US,32.941002,-79.656998,1998,1.2,22.0,9,21.222,22.0,1.685
NGEL_OAPM_00295,Ashton,Walterboro,US,33.007801,-80.964996,1998,4.9,24.0,9,23.222,23.0,0.416
NGEL_OAPM_00296,Denton-Airport-South,Dallas-Fort-Worth-Arlington,US,33.1944,-97.1933,1998,6.4,20.0,9,19.556,19.0,1.257
NGEL_OAPM_00297,Niland---English-Roa,El-Centro,US,33.2136,-115.5444,1998,4.1,7.0,9,7.444,7.0,0.831
NGEL_OAPM_00298,El-Dorado,El-Dorado,US,33.215,-92.6689,1998,4.3,20.0,9,19.667,19.0,0.816
NGEL_OAPM_00299,Camp-Pendleton,San-Diego-Carlsbad-San-Marcos,US,33.217026,-117.396156,1998,5.6,18.0,8,16.0,16.0,2.236
NGEL_OAPM_00300,MCADORY,Birmingham-Hoover,US,33.3311,-87.0036,1998,4.8,24.0,9,23.333,23.0,0.471
NGEL_OAPM_00301,HOOVER,Birmingham-Hoover,US,33.3864,-86.8167,1998,5.1,24.0,9,23.778,24.0,0.629
NGEL_OAPM_00302,Diablo,Phoenix-Mesa-Scottsdale,US,33.3961,-111.968,1998,5.4,16.0,9,14.889,15.0,0.994
NGEL_OAPM_00303,South-Phoenix,Phoenix-Mesa-Scottsdale,US,33.4033,-112.0731,1998,5.6,16.0,9,15.222,15.0,0.629
NGEL_OAPM_00304,Newnan,Atlanta-Sandy-Springs-Marietta,US,33.4039,-84.7461,1998,5.1,28.0,9,26.333,26.0,0.943
NGEL_OAPM_00305,Mesa---Brooks-Reserv,Phoenix-Mesa-Scottsdale,US,33.4105,-111.8651,1998,4.6,15.0,9,14.667,15.0,0.943
NGEL_OAPM_00306,Tempe,Phoenix-Mesa-Scottsdale,US,33.4124,-111.9347,1998,4.4,15.0,9,15.222,15.0,0.629
NGEL_OAPM_00307,Durango,Phoenix-Mesa-Scottsdale,US,33.4265,-112.1181,1998,3.9,16.0,9,14.889,15.0,0.737
NGEL_OAPM_00308,Augusta,Augusta-Richmond-County,US,33.4333,-82.0219,1998,3.2,25.0,9,24.333,25.0,1.155
NGEL_OAPM_00309,McDonough,Atlanta-Sandy-Springs-Marietta,US,33.4347,-84.1617,1998,2.0,28.0,9,27.111,27.0,0.737
NGEL_OAPM_00310,West-Phoenix,Phoenix-Mesa-Scottsdale,US,33.483799,-112.142601,1998,3.8,16.0,9,14.889,15.0,0.737
NGEL_OAPM_00311,WYLAM,Birmingham-Hoover,US,33.4997,-86.9242,1998,6.0,23.0,9,23.889,24.0,0.567
NGEL_OAPM_00312,Phoenix-JLG-Supersit,Phoenix-Mesa-Scottsdale,US,33.503601,-112.095001,1998,6.6,15.0,9,15.0,15.0,0.816
NGEL_OAPM_00313,LEEDS,Birmingham-Hoover,US,33.5453,-86.5492,1998,0.5,24.0,9,24.333,24.0,0.471
NGEL_OAPM_00314,NO.-BHAM,Birmingham-Hoover,US,33.5531,-86.815,1998,3.3,25.0,9,24.333,24.0,0.667
NGEL_OAPM_00315,North-Phoenix,Phoenix-Mesa-Scottsdale,US,33.560299,-112.066299,1998,1.9,15.0,9,15.0,15.0,0.816
NGEL_OAPM_00316,Glendale-Community-C,Phoenix-Mesa-Scottsdale,US,33.5694,-112.1915,1998,4.4,15.0,9,15.111,15.0,0.567
NGEL_OAPM_00317,Temecula-(Lake-Skinn,Riverside-San-Bernardino-Ontario,US,33.583099,-117.072197,1998,4.2,10.0,9,10.222,10.0,1.397
NGEL_OAPM_00318,Lake-Elsinore---W.-F,Riverside-San-Bernardino-Ontario,US,33.676535,-117.331027,1998,3.4,13.0,9,11.444,11.0,0.831
NGEL_OAPM_00319,South-DeKalb,Atlanta-Sandy-Springs-Marietta,US,33.6906,-84.2731,1998,5.0,28.0,9,27.556,28.0,0.497
NGEL_OAPM_00320,Confederate-Ave,Atlanta-Sandy-Springs-Marietta,US,33.7206,-84.3578,1998,3.3,27.0,9,27.111,27.0,0.567
NGEL_OAPM_00321,Trenton,Augusta-Richmond-County,US,33.7397,-81.8536,1998,1.2,26.0,9,24.667,25.0,0.667
NGEL_OAPM_00322,South-Long-Beach,Los-Angeles-Long-Beach-Santa-Ana,US,33.792221,-118.175278,1998,5.2,18.0,7,20.143,20.0,1.245
NGEL_OAPM_00323,CORNER,Birmingham-Hoover,US,33.8017,-86.9425,1998,5.4,24.0,9,24.0,24.0,0.0
NGEL_OAPM_00324,Anaheim,Los-Angeles-Long-Beach-Santa-Ana,US,33.830586,-117.938509,1998,2.4,20.0,9,19.556,20.0,1.571
NGEL_OAPM_00325,710-Near-Road,LOS-ANGELES,US,33.859662,-118.200707,1998,4.7,21.0,9,19.111,19.0,1.197
NGEL_OAPM_00326,Banning---South-Hath,Riverside-San-Bernardino-Ontario,US,33.920758,-116.858419,1998,3.3,8.0,9,7.111,7.0,0.737
NGEL_OAPM_00327,Athens,Athens-Clarke-County,US,33.925,-83.3575,1998,2.9,27.0,9,26.111,26.0,0.737
NGEL_OAPM_00328,Gwinnett-Tech,Atlanta-Sandy-Springs-Marietta,US,33.9636,-84.0664,1998,2.1,27.0,9,27.111,27.0,0.875
NGEL_OAPM_00329,GADSDEN,Gadsden,US,33.991341,-85.992653,1998,6.1,26.0,9,24.889,25.0,0.875
NGEL_OAPM_00330,Mira-Loma---Van-Bure,Riverside-San-Bernardino-Ontario,US,33.996387,-117.4925,1998,6.5,16.0,9,14.222,15.0,1.618
NGEL_OAPM_00331,Riverside---Rubidoux,Riverside-San-Bernardino-Ontario,US,33.999449,-117.415831,1998,6.3,16.0,9,14.222,15.0,1.618
NGEL_OAPM_00332,60-Near-Road,SAN-BERNARDINO,US,34.0309,-117.617403,1998,3.7,16.0,9,14.0,14.0,1.333
NGEL_OAPM_00333,Irmo,Columbia,US,34.051102,-81.154999,1998,0.5,26.0,9,25.333,26.0,0.816
NGEL_OAPM_00334,Los-Angeles---N.-Mai,Los-Angeles-Long-Beach-Santa-Ana,US,34.066429,-118.226755,1998,2.8,17.0,9,17.222,17.0,0.786
NGEL_OAPM_00335,Parklane,Columbia,US,34.093899,-80.962196,1998,5.0,26.0,9,25.556,26.0,0.956
NGEL_OAPM_00336,Upland,Riverside-San-Bernardino-Ontario,US,34.10366,-117.629096,1998,5.5,13.0,9,12.111,13.0,3.178
NGEL_OAPM_00337,Glendora---Laurel,Los-Angeles-Long-Beach-Santa-Ana,US,34.1439,-117.8508,1998,0.7,14.0,9,12.889,14.0,3.542
NGEL_OAPM_00338,Reseda,Los-Angeles-Long-Beach-Santa-Ana,US,34.1992,-118.5331,1998,5.7,14.0,9,14.556,15.0,1.499
NGEL_OAPM_00339,Thousand-Oaks---Moor,Oxnard-Thousand-Oaks-Ventura,US,34.21,-118.8694,1998,4.8,13.0,9,11.667,13.0,1.944
NGEL_OAPM_00340,Williams-Middle-Scho,Florence,US,34.2143,-79.7673,1998,4.3,25.0,9,24.444,25.0,0.685
NGEL_OAPM_00341,Crestline---Lake-Gre,Riverside-San-Bernardino-Ontario,US,34.243132,-117.272275,1998,2.2,8.0,9,9.111,8.0,2.558
NGEL_OAPM_00342,Alamo-Lake,LA-PAZ,US,34.243889,-113.558611,1998,1.0,7.0,9,7.556,8.0,0.497
NGEL_OAPM_00343,Healdton,Ardmore,US,34.256901,-97.474197,1998,2.4,15.0,9,15.222,15.0,0.416
NGEL_OAPM_00344,El-Rio---Rio-Mesa-Sc,Oxnard-Thousand-Oaks-Ventura,US,34.2653,-119.1336,1998,2.3,15.0,9,13.333,14.0,2.828
NGEL_OAPM_00345,Simi-Valley---Cochra,Oxnard-Thousand-Oaks-Ventura,US,34.2775,-118.6847,1998,4.4,13.0,9,12.0,13.0,2.16
NGEL_OAPM_00346,CASTLE-H,Wilmington,US,34.3561,-77.8617,1998,1.3,21.0,9,20.667,21.0,1.054
NGEL_OAPM_00347,Santa-Clarita,Los-Angeles-Long-Beach-Santa-Ana,US,34.3833,-118.5283,1998,4.2,11.0,9,11.778,11.0,2.149
NGEL_OAPM_00348,Piru---Pacific,Oxnard-Thousand-Oaks-Ventura,US,34.4044,-118.81,1998,6.3,9.0,9,8.556,9.0,0.685
NGEL_OAPM_00349,Goleta,Santa-Barbara-Santa-Maria,US,34.445301,-119.827797,1998,2.1,12.0,7,9.429,9.0,2.06
NGEL_OAPM_00350,Ojai---Ojai-Ave.,Oxnard-Thousand-Oaks-Ventura,US,34.4483,-119.2303,1998,1.8,9.0,9,8.889,9.0,1.197
NGEL_OAPM_00351,DECATUR,Decatur,US,34.5286,-86.9706,1998,3.0,24.0,9,23.444,23.0,0.497
NGEL_OAPM_00352,Chesterfield,CHESTERFIELD,US,34.615299,-80.198898,1998,5.9,24.0,9,23.889,24.0,0.314
NGEL_OAPM_00353,Lawton-North,Lawton,US,34.632999,-98.428802,1998,2.7,15.0,9,13.667,14.0,0.667
NGEL_OAPM_00354,Lompoc-H-Street,Santa-Barbara-Santa-Maria,US,34.637798,-120.456703,1998,1.5,10.0,9,8.111,8.0,0.875
NGEL_OAPM_00355,Lancaster-Division,Los-Angeles-Long-Beach-Santa-Ana,US,34.669589,-118.130689,1998,2.8,10.0,9,8.222,8.0,0.786
NGEL_OAPM_00356,ADEQ-DSR,Little-Rock-North-Little-Rock,US,34.6811,-92.3283,1998,4.0,23.0,9,22.0,22.0,0.816
NGEL_OAPM_00357,Huntsville-Old-Airpo,Huntsville,US,34.6917,-86.591698,1998,6.0,22.0,9,22.111,22.0,0.737
NGEL_OAPM_00358,PARR,Little-Rock-North-Little-Rock,US,34.7561,-92.2758,1998,2.5,23.0,9,22.333,22.0,0.667
NGEL_OAPM_00359,Long-Creek,Seneca,US,34.805,-83.237503,1998,5.1,19.0,9,18.556,19.0,0.956
NGEL_OAPM_00360,HERNANDO,Memphis,US,34.8275,-89.9889,1998,4.3,20.0,9,20.778,21.0,0.629
NGEL_OAPM_00361,Lebec,KERN,US,34.8416,-118.8647,1998,1.6,8.0,9,8.111,8.0,0.314
NGEL_OAPM_00362,Greenville-ESC,Greenville,US,34.843899,-82.414597,1998,3.3,23.0,9,22.222,22.0,0.786
NGEL_OAPM_00363,McAlester,McAlester,US,34.906082,-95.794128,1998,6.3,17.0,9,17.667,18.0,0.667
NGEL_OAPM_00364,Santa-Maria---Broadw,Santa-Barbara-Santa-Maria,US,34.9481,-120.4344,1998,1.4,9.0,9,8.111,8.0,0.737
NGEL_OAPM_00365,TK-Gregg,Spartanburg,US,34.955601,-81.924797,1998,2.4,25.0,9,23.333,23.0,0.943
NGEL_OAPM_00366,Rossville,Chattanooga,US,34.9789,-85.3009,1998,5.5,21.0,9,22.111,22.0,1.1
NGEL_OAPM_00367,South-Valley,Albuquerque,US,35.0186,-106.651901,1998,3.5,9.0,9,8.222,8.0,0.629
NGEL_OAPM_00368,Mesa-2-/Nipomo,San-Luis-Obispo-Paso-Robles,US,35.02079,-120.56389,1998,3.5,9.0,9,8.667,9.0,1.054
NGEL_OAPM_00369,W-OWEN-SCH,Fayetteville,US,35.041401,-78.953102,1998,1.0,24.0,9,23.222,23.0,0.416
NGEL_OAPM_00370,Nipomo-Mesa-CDF,SAN-LUIS-OBISPO,US,35.04676,-120.58777,1998,3.5,9.0,9,8.667,9.0,1.054
NGEL_OAPM_00371,Mojave---923-Poole-S,Bakersfield,US,35.0506,-118.1464,1998,0.3,6.0,9,6.556,7.0,0.497
NGEL_OAPM_00372,Riverside,Chattanooga,US,35.0508,-85.2931,1998,3.9,24.0,9,22.556,23.0,1.066
NGEL_OAPM_00373,Del-Norte,Albuquerque,US,35.1353,-106.584702,1998,3.6,8.0,9,7.667,7.0,1.054
NGEL_OAPM_00375,SHELBY-FARMS,Memphis,US,35.151588,-89.85022,1998,0.2,21.0,9,21.889,22.0,0.737
NGEL_OAPM_00376,Tramway,Albuquerque,US,35.185,-106.5077,1998,5.5,8.0,9,7.667,7.0,1.054
NGEL_OAPM_00377,MARION,Memphis,US,35.1967,-90.1911,1998,6.4,24.0,9,22.667,23.0,0.667
NGEL_OAPM_00378,Amarillo-Texas-A&M-C,Amarillo,US,35.2006,-101.9083,1998,6.7,11.0,9,10.667,11.0,0.471
NGEL_OAPM_00379,Remount,Charlotte-Gastonia-Concord,US,35.213171,-80.874084,1998,4.6,25.0,9,25.111,25.0,0.737
NGEL_OAPM_00380,GARINGER,Charlotte-Gastonia-Concord,US,35.2411,-80.7831,1998,3.2,25.0,9,25.0,25.0,0.471
NGEL_OAPM_00381,San-Luis-Obispo---Hi,SAN-LUIS-OBISPO,US,35.25639,-120.668892,1998,1.9,9.0,9,8.111,8.0,0.994
NGEL_OAPM_00382,Candor-FRO,MONTGOMERY,US,35.2632,-79.8635,1998,1.9,21.0,9,22.0,22.0,0.667
NGEL_OAPM_00383,Moore,Oklahoma-City,US,35.32,-97.4883,1998,4.8,16.0,9,15.778,16.0,0.629
NGEL_OAPM_00384,Bakersfield---Califo,Bakersfield,US,35.356667,-119.062778,1998,1.4,15.0,9,11.667,11.0,1.491
NGEL_OAPM_00385,ROLAND,Fort-Smith,US,35.408138,-94.524414,1998,5.2,19.0,9,18.667,19.0,0.816
NGEL_OAPM_00386,Blackstone,LEE,US,35.4325,-79.2887,1998,4.0,23.0,9,22.333,22.0,0.471
NGEL_OAPM_00387,BRYSON,SWAIN,US,35.4356,-83.4436,1998,1.7,17.0,9,15.667,16.0,1.333
NGEL_OAPM_00388,ATHENS,Athens,US,35.4511,-84.5992,1998,4.5,21.0,9,21.0,21.0,0.471
NGEL_OAPM_00389,Atascadero2,San-Luis-Obispo-Paso-Robles,US,35.494556,-120.666203,1998,5.2,7.0,9,7.111,7.0,0.314
NGEL_OAPM_00390,JOHNSTON,Raleigh-Cary,US,35.5,-78.4375,1998,5.7,22.0,9,21.889,22.0,0.567
NGEL_OAPM_00391,BDED,Asheville,US,35.6075,-82.5833,1998,5.6,17.0,9,16.556,17.0,1.066
NGEL_OAPM_00392,North-OKC,Oklahoma-City,US,35.612801,-97.472198,1998,4.6,15.0,9,14.778,15.0,0.629
